idx,매물ID,상세링크,error
3216,39270157,https://fem.encar.com/cars/detail/39270157?advClickPosition=mweb_mhightlight_g167_t49387&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3217,39419406,https://fem.encar.com/cars/detail/39419406?advClickPosition=mweb_mhightlight_g168_t49387&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3218,39847056,https://fem.encar.com/cars/detail/39847056?advClickPosition=mweb_mhightlight_g169_t49387&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3219,41408255,https://fem.encar.com/cars/detail/41408255?advClickPosition=mweb_mhightlight_g170_t49387&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3220,41644012,https://fem.encar.com/cars/detail/41644012?advClickPosition=mweb_mhightlight_g171_t49387&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3221,41648434,https://fem.encar.com/cars/detail/41648434?advClickPosition=mweb_mhightlight_g172_t49387&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3222,41632263,https://fem.encar.com/cars/detail/41632263?advClickPosition=mweb_mhightlight_g173_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3223,41632227,https://fem.encar.com/cars/detail/41632227?advClickPosition=mweb_mhightlight_g174_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3224,41593202,https://fem.encar.com/cars/detail/41593202?advClickPosition=mweb_mhightlight_g175_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3225,41657379,https://fem.encar.com/cars/detail/41657379?advClickPosition=mweb_mhightlight_g176_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3226,40606038,https://fem.encar.com/cars/detail/40606038?advClickPosition=mweb_mhightlight_g177_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3227,41497640,https://fem.encar.com/cars/detail/41497640?advClickPosition=mweb_mhightlight_g178_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3228,39652905,https://fem.encar.com/cars/detail/39652905?advClickPosition=mweb_mhightlight_g179_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3229,39498147,https://fem.encar.com/cars/detail/39498147?advClickPosition=mweb_mhightlight_g180_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3230,40994753,https://fem.encar.com/cars/detail/40994753?advClickPosition=mweb_mhightlight_g181_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3231,41597471,https://fem.encar.com/cars/detail/41597471?advClickPosition=mweb_mhightlight_g182_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3232,41620278,https://fem.encar.com/cars/detail/41620278?advClickPosition=mweb_mhightlight_g183_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3233,41221173,https://fem.encar.com/cars/detail/41221173?advClickPosition=mweb_mhightlight_g184_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3234,37321350,https://fem.encar.com/cars/detail/37321350?advClickPosition=mweb_mhightlight_g185_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3235,41243080,https://fem.encar.com/cars/detail/41243080?advClickPosition=mweb_mhightlight_g186_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3236,41254512,https://fem.encar.com/cars/detail/41254512?advClickPosition=mweb_mhightlight_g187_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3237,41496936,https://fem.encar.com/cars/detail/41496936?advClickPosition=mweb_mhightlight_g188_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3238,41512649,https://fem.encar.com/cars/detail/41512649?advClickPosition=mweb_mhightlight_g189_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3239,41607217,https://fem.encar.com/cars/detail/41607217?advClickPosition=mweb_mhightlight_g190_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3240,41553483,https://fem.encar.com/cars/detail/41553483?advClickPosition=mweb_mhightlight_g191_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3241,41585436,https://fem.encar.com/cars/detail/41585436?advClickPosition=mweb_mhightlight_g192_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3242,41597393,https://fem.encar.com/cars/detail/41597393?advClickPosition=mweb_mhightlight_g193_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3243,41597410,https://fem.encar.com/cars/detail/41597410?advClickPosition=mweb_mhightlight_g194_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3244,41607185,https://fem.encar.com/cars/detail/41607185?advClickPosition=mweb_mhightlight_g195_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3245,41620156,https://fem.encar.com/cars/detail/41620156?advClickPosition=mweb_mhightlight_g196_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3246,41632244,https://fem.encar.com/cars/detail/41632244?advClickPosition=mweb_mhightlight_g197_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3247,41649573,https://fem.encar.com/cars/detail/41649573?advClickPosition=mweb_mhightlight_g198_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3248,41650714,https://fem.encar.com/cars/detail/41650714?advClickPosition=mweb_mhightlight_g199_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3249,41281951,https://fem.encar.com/cars/detail/41281951?advClickPosition=mweb_mhightlight_g200_t49387&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3603,40491172,https://fem.encar.com/cars/detail/40491172?advClickPosition=mweb_mhightlight_g163_t49388&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3604,41518640,https://fem.encar.com/cars/detail/41518640?advClickPosition=mweb_mhightlight_g164_t49388&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3605,41559662,https://fem.encar.com/cars/detail/41559662?advClickPosition=mweb_mhightlight_g165_t49388&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3606,41593243,https://fem.encar.com/cars/detail/41593243?advClickPosition=mweb_mhightlight_g166_t49388&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3607,41632146,https://fem.encar.com/cars/detail/41632146?advClickPosition=mweb_mhightlight_g167_t49388&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3608,41546874,https://fem.encar.com/cars/detail/41546874?advClickPosition=mweb_mhightlight_g168_t49388&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3609,40633055,https://fem.encar.com/cars/detail/40633055?advClickPosition=mweb_mhightlight_g169_t49388&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3610,41089617,https://fem.encar.com/cars/detail/41089617?advClickPosition=mweb_mhightlight_g170_t49388&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3611,41110739,https://fem.encar.com/cars/detail/41110739?advClickPosition=mweb_mhightlight_g171_t49388&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3612,40828121,https://fem.encar.com/cars/detail/40828121?advClickPosition=mweb_mhightlight_g172_t49388&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3613,40868010,https://fem.encar.com/cars/detail/40868010?advClickPosition=mweb_mhightlight_g173_t49388&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3614,41390672,https://fem.encar.com/cars/detail/41390672?advClickPosition=mweb_mhightlight_g174_t49388&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3615,40492930,https://fem.encar.com/cars/detail/40492930?advClickPosition=mweb_mhightlight_g175_t49388&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3616,41578237,https://fem.encar.com/cars/detail/41578237?advClickPosition=mweb_mhightlight_g176_t49388&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3617,41194603,https://fem.encar.com/cars/detail/41194603?advClickPosition=mweb_mhightlight_g177_t49388&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3618,41462905,https://fem.encar.com/cars/detail/41462905?advClickPosition=mweb_mhightlight_g178_t49388&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3619,41301039,https://fem.encar.com/cars/detail/41301039?advClickPosition=mweb_mhightlight_g179_t49388&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3620,41207792,https://fem.encar.com/cars/detail/41207792?advClickPosition=mweb_mhightlight_g180_t49388&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3621,41477816,https://fem.encar.com/cars/detail/41477816?advClickPosition=mweb_mhightlight_g181_t49388&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3622,41512233,https://fem.encar.com/cars/detail/41512233?advClickPosition=mweb_mhightlight_g182_t49388&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3623,41453150,https://fem.encar.com/cars/detail/41453150?advClickPosition=mweb_mhightlight_g183_t49388&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3624,40780172,https://fem.encar.com/cars/detail/40780172?advClickPosition=mweb_mhightlight_g184_t49388&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3625,41414663,https://fem.encar.com/cars/detail/41414663?advClickPosition=mweb_mhightlight_g185_t49388&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3626,41098188,https://fem.encar.com/cars/detail/41098188?advClickPosition=mweb_mhightlight_g186_t49388&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3627,41133038,https://fem.encar.com/cars/detail/41133038?advClickPosition=mweb_mhightlight_g187_t49388&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3628,40236457,https://fem.encar.com/cars/detail/40236457?advClickPosition=mweb_mhightlight_g188_t49388&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3629,41487837,https://fem.encar.com/cars/detail/41487837?advClickPosition=mweb_mhightlight_g189_t49388&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3630,41227310,https://fem.encar.com/cars/detail/41227310?advClickPosition=mweb_mhightlight_g190_t49388&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3631,40964687,https://fem.encar.com/cars/detail/40964687?advClickPosition=mweb_mhightlight_g191_t49388&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3632,41558713,https://fem.encar.com/cars/detail/41558713?advClickPosition=mweb_mhightlight_g192_t49388&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3633,41636431,https://fem.encar.com/cars/detail/41636431?advClickPosition=mweb_mhightlight_g193_t49388&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3634,41631417,https://fem.encar.com/cars/detail/41631417?advClickPosition=mweb_mhightlight_g194_t49388&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3635,41400485,https://fem.encar.com/cars/detail/41400485?advClickPosition=mweb_mhightlight_g195_t49388&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3636,41512828,https://fem.encar.com/cars/detail/41512828?advClickPosition=mweb_mhightlight_g196_t49388&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3637,41413998,https://fem.encar.com/cars/detail/41413998?advClickPosition=mweb_mhightlight_g197_t49388&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3638,41340636,https://fem.encar.com/cars/detail/41340636?advClickPosition=mweb_mhightlight_g198_t49388&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3639,40742082,https://fem.encar.com/cars/detail/40742082?advClickPosition=mweb_mhightlight_g199_t49388&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3640,41201021,https://fem.encar.com/cars/detail/41201021?advClickPosition=mweb_mhightlight_g200_t49388&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3976,41208058,https://fem.encar.com/cars/detail/41208058?advClickPosition=mweb_mhightlight_g136_t49391&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3977,40949403,https://fem.encar.com/cars/detail/40949403?advClickPosition=mweb_mhightlight_g137_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3978,40917305,https://fem.encar.com/cars/detail/40917305?advClickPosition=mweb_mhightlight_g138_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3979,40917337,https://fem.encar.com/cars/detail/40917337?advClickPosition=mweb_mhightlight_g139_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3980,41645469,https://fem.encar.com/cars/detail/41645469?advClickPosition=mweb_mhightlight_g140_t49391&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3981,41597840,https://fem.encar.com/cars/detail/41597840?advClickPosition=mweb_mhightlight_g141_t49391&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3982,41584977,https://fem.encar.com/cars/detail/41584977?advClickPosition=mweb_mhightlight_g142_t49391&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3983,41194954,https://fem.encar.com/cars/detail/41194954?advClickPosition=mweb_mhightlight_g143_t49391&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3984,41656861,https://fem.encar.com/cars/detail/41656861?advClickPosition=mweb_mhightlight_g144_t49391&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3985,41578953,https://fem.encar.com/cars/detail/41578953?advClickPosition=mweb_mhightlight_g145_t49391&listAdvType=mhighlight&type=detail&view_type=hs_ad,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3986,41661537,https://fem.encar.com/cars/detail/41661537?advClickPosition=mweb_mhightlight_g146_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3987,41659084,https://fem.encar.com/cars/detail/41659084?advClickPosition=mweb_mhightlight_g147_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3988,41658738,https://fem.encar.com/cars/detail/41658738?advClickPosition=mweb_mhightlight_g148_t49391&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3989,41658530,https://fem.encar.com/cars/detail/41658530?advClickPosition=mweb_mhightlight_g149_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3990,41657844,https://fem.encar.com/cars/detail/41657844?advClickPosition=mweb_mhightlight_g150_t49391&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3991,41502540,https://fem.encar.com/cars/detail/41502540?advClickPosition=mweb_mhightlight_g151_t49391&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3992,41542227,https://fem.encar.com/cars/detail/41542227?advClickPosition=mweb_mhightlight_g152_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3993,41555050,https://fem.encar.com/cars/detail/41555050?advClickPosition=mweb_mhightlight_g153_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3994,41491642,https://fem.encar.com/cars/detail/41491642?advClickPosition=mweb_mhightlight_g154_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3995,41432554,https://fem.encar.com/cars/detail/41432554?advClickPosition=mweb_mhightlight_g155_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3996,41648687,https://fem.encar.com/cars/detail/41648687?advClickPosition=mweb_mhightlight_g156_t49391&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3997,41652800,https://fem.encar.com/cars/detail/41652800?advClickPosition=mweb_mhightlight_g157_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3998,41638333,https://fem.encar.com/cars/detail/41638333?advClickPosition=mweb_mhightlight_g158_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
3999,41638031,https://fem.encar.com/cars/detail/41638031?advClickPosition=mweb_mhightlight_g159_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4000,41297268,https://fem.encar.com/cars/detail/41297268?advClickPosition=mweb_mhightlight_g160_t49391&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4001,41297118,https://fem.encar.com/cars/detail/41297118?advClickPosition=mweb_mhightlight_g161_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4002,41295839,https://fem.encar.com/cars/detail/41295839?advClickPosition=mweb_mhightlight_g162_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4003,41287461,https://fem.encar.com/cars/detail/41287461?advClickPosition=mweb_mhightlight_g163_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4004,41283687,https://fem.encar.com/cars/detail/41283687?advClickPosition=mweb_mhightlight_g164_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4005,41282938,https://fem.encar.com/cars/detail/41282938?advClickPosition=mweb_mhightlight_g165_t49391&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4006,41313772,https://fem.encar.com/cars/detail/41313772?advClickPosition=mweb_mhightlight_g166_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4007,41395526,https://fem.encar.com/cars/detail/41395526?advClickPosition=mweb_mhightlight_g167_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4008,41408776,https://fem.encar.com/cars/detail/41408776?advClickPosition=mweb_mhightlight_g168_t49391&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4009,41413828,https://fem.encar.com/cars/detail/41413828?advClickPosition=mweb_mhightlight_g169_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4010,41383342,https://fem.encar.com/cars/detail/41383342?advClickPosition=mweb_mhightlight_g170_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4011,41384159,https://fem.encar.com/cars/detail/41384159?advClickPosition=mweb_mhightlight_g171_t49391&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4012,41367875,https://fem.encar.com/cars/detail/41367875?advClickPosition=mweb_mhightlight_g172_t49391&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4014,41350634,https://fem.encar.com/cars/detail/41350634?advClickPosition=mweb_mhightlight_g174_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4015,41351639,https://fem.encar.com/cars/detail/41351639?advClickPosition=mweb_mhightlight_g175_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4016,41333509,https://fem.encar.com/cars/detail/41333509?advClickPosition=mweb_mhightlight_g176_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4017,41328142,https://fem.encar.com/cars/detail/41328142?advClickPosition=mweb_mhightlight_g177_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4018,41321250,https://fem.encar.com/cars/detail/41321250?advClickPosition=mweb_mhightlight_g178_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4019,41319648,https://fem.encar.com/cars/detail/41319648?advClickPosition=mweb_mhightlight_g179_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4020,41318169,https://fem.encar.com/cars/detail/41318169?advClickPosition=mweb_mhightlight_g180_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4021,41579436,https://fem.encar.com/cars/detail/41579436?advClickPosition=mweb_mhightlight_g181_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4022,41595924,https://fem.encar.com/cars/detail/41595924?advClickPosition=mweb_mhightlight_g182_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4023,41576709,https://fem.encar.com/cars/detail/41576709?advClickPosition=mweb_mhightlight_g183_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4024,41564917,https://fem.encar.com/cars/detail/41564917?advClickPosition=mweb_mhightlight_g184_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4025,41583676,https://fem.encar.com/cars/detail/41583676?advClickPosition=mweb_mhightlight_g185_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4026,41582159,https://fem.encar.com/cars/detail/41582159?advClickPosition=mweb_mhightlight_g186_t49391&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4027,41546763,https://fem.encar.com/cars/detail/41546763?advClickPosition=mweb_mhightlight_g187_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4028,41297010,https://fem.encar.com/cars/detail/41297010?advClickPosition=mweb_mhightlight_g188_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4029,41296750,https://fem.encar.com/cars/detail/41296750?advClickPosition=mweb_mhightlight_g189_t49391&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4030,41297692,https://fem.encar.com/cars/detail/41297692?advClickPosition=mweb_mhightlight_g190_t49391&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4031,41289812,https://fem.encar.com/cars/detail/41289812?advClickPosition=mweb_mhightlight_g191_t49391&listAdvType=mhighlight&type=detail&view_type=checked,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4032,41282143,https://fem.encar.com/cars/detail/41282143?advClickPosition=mweb_mhightlight_g192_t49391&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
4033,41416685,https://fem.encar.com/cars/detail/41416685?advClickPosition=mweb_mhightlight_g193_t49391&listAdvType=mhighlight&type=detail&view_type=normal,"Message: tab crashed
  (Session info: chrome=145.0.7632.160)
"
