매물ID,브랜드,제조사,모델,등급명,세부트림,차량명,현재가격_만원,가격로그,연식,차량연령,주행거리_km,주행거리_로그,연료,변속기,색상,지역,차급,배기량_cc,좌석수,압류건수,저당건수,보험이력건수,보험이력_여부,교환_개수,판금_개수,부식_여부,교환_여부,판금_여부,외판수리_여부,사고강도점수,사고종합_여부,중대사고_추정,부식_위험,옵션_기본코드개수,옵션_선택코드개수,옵션_튜닝코드개수,옵션_기타개수,엔카진단여부값,엔카믿고값,조회수,찜수
41604994,현대,현대,엑센트(신형),1.4 VVT 모던,,엑센트(신형) 1.4 VVT 모던,680,6.523562306149512,2016,10,70531,11.163821786527814,가솔린,오토,빨간색,서울,소형차,1368,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,27,1,0,0,0,-1,85.0,8.0
41596415,현대,현대,더 뉴 코나,가솔린 1.6 터보 4WD,N Line 인스퍼레이션,더 뉴 코나 가솔린 1.6 터보 4WD N Line 인스퍼레이션,2450,7.804251383528112,2021,5,52822,10.874701980906185,가솔린,오토,하늘색,서울,SUV,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,45,3,0,0,0,-1,210.0,4.0
41662329,현대,현대,쏘나타 뉴 라이즈,LPI 모던,,쏘나타 뉴 라이즈 LPI 모던,749,6.620073206530356,2018,8,242899,12.400405114990264,LPG(일반인 구입),오토,흰색,대구,중형차,1999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,27,0,0,0,-1,-1,109.0,2.0
41661015,현대,현대,코나,1.6 터보 2WD,모던 팝,코나 1.6 터보 2WD 모던 팝,1520,7.327123292259293,2018,8,15183,9.627997520849709,가솔린,오토,흰색,울산,SUV,1591,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,33,0,0,0,-1,-1,23.0,0.0
41643306,현대,현대,싼타페 더 프라임,디젤 2.0 4WD,1 밀리언,싼타페 더 프라임 디젤 2.0 4WD 1 밀리언,1720,7.450660796211539,2017,9,56871,10.94855840760932,디젤,오토,검정색,광주,SUV,1995,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,45,0,0,0,-1,-1,120.0,2.0
41642088,현대,현대,그랜저 하이브리드 (GN7),익스클루시브,,그랜저 하이브리드 (GN7) 익스클루시브,3690,8.213652703029998,2023,3,27535,10.22324951845132,가솔린+전기,오토,쥐색,경기,대형차,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,48,2,0,0,0,-1,323.0,12.0
41640608,현대,현대,투싼 하이브리드 (NX4),프리미엄 2WD,,투싼 하이브리드 (NX4) 프리미엄 2WD,2300,7.741099090035366,2021,5,77427,11.257103751265436,가솔린+전기,오토,검정색,경기,SUV,1598,5.0,,,,,,,1.0,,,,,,,1.0,47,8,0,0,0,-1,85.0,2.0
41639589,현대,현대,YF 쏘나타,Y20 프라임,블랙,YF 쏘나타 Y20 프라임 블랙,470,6.154858094016418,2011,15,58565,10.97790960240302,가솔린,오토,흰색,경기,중형차,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,31,2,0,0,0,-1,93.0,6.0
41572048,현대,현대,맥스크루즈,디젤(e-VGT) 2.2 2WD 익스클루시브,기본형,맥스크루즈 디젤(e-VGT) 2.2 2WD 익스클루시브 기본형,920,6.825460036255307,2015,11,161121,11.98991712098359,디젤,오토,청색,대구,SUV,2199,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,40,2,0,0,0,-1,411.0,3.0
41571592,현대,현대,쏘나타 (DN8),1.6 터보,인스퍼레이션,쏘나타 (DN8) 1.6 터보 인스퍼레이션,2100,7.650168700845001,2022,4,76668,11.247252733556705,가솔린,오토,흰색,경남,중형차,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,48,4,0,0,-1,-1,763.0,13.0
41569990,현대,현대,그랜저 HG,HG240 모던,,그랜저 HG HG240 모던,770,6.647688373563329,2015,11,104860,11.560390942605942,가솔린,오토,검정색,충남,대형차,2359,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,37,2,0,0,0,-1,85.0,0.0
41639200,현대,현대,더 뉴 아반떼,1.6 GDi 모던,기본형,더 뉴 아반떼 1.6 GDi 모던 기본형,679,6.522092798170152,2016,10,123550,11.724409305273117,가솔린,오토,쥐색,대구,준중형차,1591,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,32,1,0,0,0,-1,27.0,1.0
41626896,현대,현대,더 뉴 그랜드 스타렉스,웨건 11인승,스마트,더 뉴 그랜드 스타렉스 웨건 11인승 스마트,1470,7.293697720601438,2018,8,109953,11.60781737549397,디젤,오토,검정색,인천,승합차,2497,11.0,0.0,0.0,,,,,1.0,,,,,,,1.0,26,0,0,1,-1,-1,56.0,2.0
41651631,현대,현대,쏘나타 하이브리드,2.0,모던,쏘나타 하이브리드 2.0 모던,340,5.831882477283517,2014,12,241533,12.394765528914723,가솔린+전기,오토,흰색,부산,중형차,1999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,33,1,0,0,-1,-1,41.0,3.0
41638228,현대,현대,맥스크루즈,디젤(e-VGT) 2.2 4WD 익스클루시브,스페셜,맥스크루즈 디젤(e-VGT) 2.2 4WD 익스클루시브 스페셜,890,6.792344427470809,2014,12,220619,12.304197043523372,디젤,오토,청색,인천,SUV,2199,6.0,0.0,0.0,,,,,1.0,,,,,,,1.0,46,1,0,0,0,-1,46.0,0.0
40860878,현대,현대,쏘나타 하이브리드,2.0,로열,쏘나타 하이브리드 2.0 로열,335,5.817111159963204,2012,14,195527,12.183458870658589,가솔린+전기,오토,은색,대구,중형차,1999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,39,1,0,0,-1,-1,371.0,8.0
40749475,현대,현대,그랜저 IG 하이브리드,익스클루시브,,그랜저 IG 하이브리드 익스클루시브,1630,7.396948602621014,2018,8,171856,12.05441801464596,가솔린+전기,오토,흰색,대구,대형차,2359,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,47,4,0,0,0,-1,370.0,14.0
41657567,현대,현대,더 뉴 그랜저 IG,2.5,르블랑,더 뉴 그랜저 IG 2.5 르블랑,2930,7.983098940710892,2022,4,26886,10.199398177401218,가솔린,오토,흰색,대전,대형차,2497,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,45,2,0,0,1,0,124.0,1.0
41267027,현대,현대,올 뉴 투싼,디젤 2.0 2WD,모던,올 뉴 투싼 디젤 2.0 2WD 모던,1950,7.576097340623111,2019,7,78048,11.265092113561693,디젤,오토,쥐색,부산,SUV,1995,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,39,6,0,0,1,0,132.0,3.0
41219027,현대,현대,팰리세이드,디젤 2.2 4WD,프레스티지,팰리세이드 디젤 2.2 4WD 프레스티지,3170,8.061802274538348,2019,7,70983,11.170209778515174,디젤,오토,흰색,서울,SUV,2199,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,49,5,0,0,1,0,230.0,4.0
41157442,현대,현대,팰리세이드 (LX3),HEV 2.5T 4WD 7인승,캘리그래피,팰리세이드 (LX3) HEV 2.5T 4WD 7인승 캘리그래피,7120,8.870803443982124,2026,0,2530,7.836369760545124,가솔린+전기,오토,흰색,인천,SUV,2497,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,54,3,0,0,1,0,737.0,10.0
41400125,현대,현대,아이오닉 하이브리드,N,플러스,아이오닉 하이브리드 N 플러스,1280,7.155396301896734,2016,10,96901,11.48145543750074,가솔린+전기,오토,흰색,서울,준중형차,1580,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,37,4,0,0,1,0,1855.0,16.0
41397622,현대,현대,더 뉴 아반떼 (CN7),1.6 LPi (렌터카),스마트,더 뉴 아반떼 (CN7) 1.6 LPi (렌터카) 스마트,1660,7.415175109613295,2024,2,59710,10.997271537014264,LPG(일반인 구입),오토,흰색,경기,준중형차,1591,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,26,0,0,0,1,0,2716.0,9.0
41382446,현대,현대,더 뉴 싼타페,디젤 2.2 4WD,프레스티지,더 뉴 싼타페 디젤 2.2 4WD 프레스티지,2930,7.983098940710892,2021,5,57508,10.959696736276324,디젤,오토,검정색,경기,SUV,2151,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,44,1,0,0,1,0,421.0,7.0
40059572,현대,현대,맥스크루즈,디젤(e-VGT) 2.2 2WD 익스클루시브,스페셜,맥스크루즈 디젤(e-VGT) 2.2 2WD 익스클루시브 스페셜,1220,7.107425474110705,2015,11,112109,11.62723581114764,디젤,오토,흰색,경기,SUV,2199,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,45,1,0,0,0,0,14.0,5.0
38395696,현대,현대,더 뉴 그랜드 스타렉스,리무진,,더 뉴 그랜드 스타렉스 리무진,4599,8.433811582477187,2019,7,144616,11.881844147494975,디젤,오토,검정색,서울,승합차,2497,6.0,0.0,0.0,,,,,1.0,,,,,,,1.0,35,0,0,2,-1,0,130.0,5.0
39124731,현대,현대,싼타페 TM,디젤 2.0 2WD,인스퍼레이션,싼타페 TM 디젤 2.0 2WD 인스퍼레이션,2318,7.7488913372555315,2019,7,108998,11.59909398685727,디젤,오토,검정색,인천,SUV,1995,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,47,0,0,0,0,0,83.0,16.0
40860917,현대,현대,싼타페 (MX5),HEV 1.6 2WD,프레스티지,싼타페 (MX5) HEV 1.6 2WD 프레스티지,3880,8.263848131368906,2024,2,11233,9.326700173092378,가솔린+전기,오토,흰색,경기,SUV,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,50,4,0,0,1,0,190.0,7.0
41015854,현대,현대,올 뉴 투싼,디젤 2.0 4WD,프리미엄,올 뉴 투싼 디젤 2.0 4WD 프리미엄,1690,7.43307534889858,2019,7,90254,11.41039427632256,디젤,오토,흰색,서울,SUV,1995,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,36,0,0,0,1,0,1591.0,23.0
38795383,현대,현대,더 뉴 그랜드 스타렉스,어린이보호차 LPi,,더 뉴 그랜드 스타렉스 어린이보호차 LPi,2050,7.62608275807238,2019,7,20828,9.944101525421384,LPG(일반인 구입),오토,노란색,인천,승합차,2359,12.0,0.0,0.0,,,,,1.0,,,,,,,1.0,24,0,0,2,1,0,104.0,6.0
41418239,현대,현대,그랜저 HG,HG240 모던,,그랜저 HG HG240 모던,485,6.186208623900494,2014,12,178549,12.092623953022594,가솔린,오토,검정색,부산,대형차,2359,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,37,2,0,0,1,0,655.0,8.0
41412719,현대,현대,그랜저 HG,HG240 모던 컬렉션,,그랜저 HG HG240 모던 컬렉션,1050,6.957497370876951,2017,9,62955,11.050191348671492,가솔린,오토,흰색,전북,대형차,2359,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,39,1,0,0,1,0,861.0,26.0
41409253,현대,현대,스타리아,4WD 라운지 9인승,인스퍼레이션,스타리아 4WD 라운지 9인승 인스퍼레이션,3790,8.240385115516334,2022,4,34713,10.454898342780828,디젤,오토,청색,인천,승합차,2199,9.0,0.0,0.0,,,,,1.0,,,,,,,1.0,45,3,0,0,1,0,350.0,4.0
41348854,현대,현대,그랜저 (GN7),2.5 가솔린 2WD,프리미엄,그랜저 (GN7) 2.5 가솔린 2WD 프리미엄,3120,8.045908742270779,2024,2,51747,10.854141063037792,가솔린,오토,명은색,인천,대형차,2497,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,43,2,0,0,0,0,1854.0,3.0
41345498,현대,현대,쏘나타 (DN8),2.0 LPG(렌터카용),스마트,쏘나타 (DN8) 2.0 LPG(렌터카용) 스마트,1750,7.467942332285852,2022,4,31679,10.363440845928364,LPG(일반인 구입),오토,검정색,경기,중형차,1999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,36,1,0,0,1,0,1600.0,19.0
41226467,현대,현대,스타리아,투어러 9인승,모던,스타리아 투어러 9인승 모던,3180,8.064950891749143,2024,2,35713,10.48329804775707,디젤,오토,흰색,서울,승합차,2199,9.0,0.0,0.0,,,,,1.0,,,,,,,1.0,31,1,0,1,1,0,335.0,1.0
41219149,현대,현대,아반떼 (CN7),1.6,모던,아반떼 (CN7) 1.6 모던,1530,7.333676395657684,2021,5,101926,11.532012149766215,가솔린,오토,흰색,대구,준중형차,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,32,2,0,0,1,0,701.0,20.0
41571488,현대,현대,제네시스 DH,G330 프리미엄 AWD,,제네시스 DH G330 프리미엄 AWD,1390,7.237778191923443,2016,10,88567,11.391525897539305,가솔린,오토,검정색,경기,대형차,3342,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,47,0,0,0,1,0,721.0,0.0
41567400,현대,현대,스타리아,카고 3인승,모던,스타리아 카고 3인승 모던,2730,7.912423121473705,2023,3,39499,10.584055950889214,디젤,오토,검정색,경기,승합차,2199,3.0,0.0,0.0,,,,,1.0,,,,,,,1.0,34,3,0,0,1,0,468.0,0.0
41561466,현대,현대,벨로스터 (JS),2.0 N,,벨로스터 (JS) 2.0 N,1470,7.293697720601438,2019,7,127688,11.757352898921226,가솔린,수동,하늘색,부산,준중형차,1998,4.0,0.0,0.0,,,,,1.0,,,,,,,1.0,36,3,0,0,1,0,371.0,15.0
41546894,현대,현대,그랜저 (GN7),3.5 가솔린 2WD,익스클루시브,그랜저 (GN7) 3.5 가솔린 2WD 익스클루시브,2980,8.000014093678072,2023,3,88081,11.386023477769106,가솔린,오토,검정색,부산,대형차,3470,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,49,2,0,0,1,0,332.0,9.0
41539326,현대,현대,그랜저 하이브리드 (GN7),프리미엄,,그랜저 하이브리드 (GN7) 프리미엄,3150,8.055475141757274,2023,3,84761,11.34760260813972,가솔린+전기,오토,검정색,광주,대형차,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,43,2,0,0,1,0,381.0,4.0
41598438,현대,현대,아이오닉5,롱레인지,익스클루시브,아이오닉5 롱레인지 익스클루시브,2700,7.901377353792616,2022,4,37690,10.537176618145876,전기,오토,쥐색,부산,준중형차,111,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,41,2,0,0,1,0,752.0,9.0
41597394,현대,현대,더 뉴 아반떼 AD,1.6,스마트,더 뉴 아반떼 AD 1.6 스마트,1250,7.1316985104669115,2019,7,77287,11.255293983197346,가솔린,오토,흰색,서울,준중형차,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,31,2,0,0,1,0,274.0,5.0
41486738,현대,현대,더 뉴 그랜저 IG,2.5,르블랑,더 뉴 그랜저 IG 2.5 르블랑,2750,7.919719760924575,2022,4,74584,11.21969469358803,가솔린,오토,흰색,서울,대형차,2497,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,45,2,0,0,1,0,829.0,10.0
41533102,현대,현대,ST1,카고,스마트,ST1 카고 스마트,4150,8.33110454805304,2025,1,20582,9.932220771359,전기,오토,흰색,경기,화물차,120,2.0,0.0,0.0,,,,,1.0,,,,,,,1.0,31,2,0,0,0,0,1178.0,4.0
41512662,현대,현대,그랜저 IG,2.4 모던,,그랜저 IG 2.4 모던,1820,7.507141079727608,2019,7,37919,10.543233956368958,가솔린,오토,검정색,부산,대형차,2359,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,36,0,0,0,1,0,574.0,1.0
41496386,현대,현대,그랜저 HG,HG300 로얄,,그랜저 HG HG300 로얄,430,6.066108090103747,2011,15,179531,12.098108744002232,가솔린,오토,은색,경기,대형차,2999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,46,1,0,0,1,0,292.0,8.0
41467004,현대,현대,아이오닉5,롱레인지,익스클루시브,아이오닉5 롱레인지 익스클루시브,2930,7.983098940710892,2022,4,54448,10.905019762719547,전기,오토,검정색,인천,준중형차,111,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,46,3,0,0,1,0,804.0,7.0
41463945,현대,현대,투싼 (NX4),가솔린 1.6 터보 2WD,프리미엄,투싼 (NX4) 가솔린 1.6 터보 2WD 프리미엄,2280,7.732369222284388,2021,5,32457,10.387702224875827,가솔린,오토,빨간색,대구,SUV,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,39,2,0,0,1,0,202.0,1.0
41477405,현대,현대,엑센트(신형),위트 1.4 VVT 모던,,엑센트(신형) 위트 1.4 VVT 모던,750,6.621405651764134,2019,7,123237,11.72187272408168,가솔린,오토,흰색,경기,소형차,1368,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,27,1,0,0,1,0,578.0,8.0
41470683,현대,현대,올 뉴 투싼,디젤 1.6 2WD,스마트,올 뉴 투싼 디젤 1.6 2WD 스마트,1390,7.237778191923443,2019,7,86395,11.366696657424145,디젤,오토,쥐색,경기,SUV,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,30,1,0,0,1,0,1052.0,9.0
41533008,현대,현대,아반떼 (CN7),1.6,모던,아반떼 (CN7) 1.6 모던,9999,9.210340371976184,2021,5,122444,11.715417228553566,가솔린,오토,흰색,경기,준중형차,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,38,5,0,0,1,0,279.0,7.0
41545598,현대,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 모던,,싼타페 DM 디젤(e-VGT) 2.0 2WD 모던,870,6.769641976852503,2014,12,117260,11.672157498539152,디젤,오토,쥐색,충남,SUV,1995,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,30,0,0,0,1,0,503.0,6.0
41533505,현대,현대,캐스퍼,터보 스마트,,캐스퍼 터보 스마트,1559,7.352441100243583,2023,3,13287,9.49461665129313,가솔린,오토,연두색,인천,경차,998,4.0,0.0,0.0,,,,,1.0,,,,,,,1.0,28,1,0,1,1,0,166.0,2.0
41598192,현대,현대,더 뉴 그랜저 IG,2.5,르블랑,더 뉴 그랜저 IG 2.5 르블랑,3309,8.104703468371108,2023,3,17730,9.783069799056989,가솔린,오토,흰색,경기,대형차,2497,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,47,3,0,0,1,0,384.0,4.0
40635481,현대,현대,싼타페 CM,2WD(2.0 e-VGT) MLX,디럭스,싼타페 CM 2WD(2.0 e-VGT) MLX 디럭스,350,5.860786223465865,2010,16,193515,12.173115475372065,디젤,오토,은색,경기,SUV,1995,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,26,0,0,0,1,0,72.0,1.0
41610964,현대,현대,제네시스 DH,G330 프리미엄 AWD,,제네시스 DH G330 프리미엄 AWD,1650,7.409136443920128,2016,10,108390,11.593500338710587,가솔린,오토,갈색,대구,대형차,3342,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,50,3,0,0,1,0,284.0,3.0
41489035,현대,현대,올 뉴 투싼,디젤 2.0 2WD,모던,올 뉴 투싼 디젤 2.0 2WD 모던,1430,7.266128779556451,2017,9,69711,11.152127748357223,디젤,오토,은색,경기,SUV,1995,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,31,1,0,0,1,0,425.0,6.0
41583859,현대,현대,스타리아,HEV 1.6 라운지 7인승,인스퍼레이션,스타리아 HEV 1.6 라운지 7인승 인스퍼레이션,4790,8.474494436883122,2025,1,17443,9.766751028962656,가솔린+전기,오토,검정색,부산,승합차,1598,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,48,3,0,0,2,0,417.0,1.0
41568647,현대,현대,그랜저 HG,HG220 디젤 프리미엄,,그랜저 HG HG220 디젤 프리미엄,649,6.476972362889683,2015,11,153165,11.93927757954317,디젤,오토,검정색,경기,대형차,2199,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,42,1,0,0,1,0,567.0,8.0
41526132,현대,현대,쏘나타 (DN8),2.0 LPG(렌터카용),스타일,쏘나타 (DN8) 2.0 LPG(렌터카용) 스타일,1750,7.467942332285852,2021,5,45329,10.721724343934897,LPG(일반인 구입),오토,검정색,광주,중형차,1999,5.0,,,,,,,1.0,,,,,,,1.0,29,1,0,0,1,0,229.0,2.0
41534363,현대,현대,벨로스터 (JS),1.6 터보 스포츠,코어,벨로스터 (JS) 1.6 터보 스포츠 코어,1820,7.507141079727608,2019,7,14666,9.593355351246757,가솔린,오토,쥐색,경기,준중형차,1591,4.0,0.0,0.0,,,,,1.0,,,,,,,1.0,42,6,0,0,1,0,1289.0,30.0
41506502,현대,현대,팰리세이드,디젤 2.2 2WD,프레스티지,팰리세이드 디젤 2.2 2WD 프레스티지,2799,7.937374696163295,2022,4,139435,11.845360993609182,디젤,오토,흰색,대구,SUV,2199,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,49,4,0,0,2,0,566.0,3.0
41491981,현대,현대,맥스크루즈,디젤(e-VGT) 2.2 2WD 익스클루시브,스페셜,맥스크루즈 디젤(e-VGT) 2.2 2WD 익스클루시브 스페셜,1150,7.048386408721883,2016,10,174464,12.069479427441248,디젤,오토,청색,인천,SUV,2199,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,47,4,0,0,1,0,126.0,0.0
41488749,현대,현대,맥스크루즈,디젤(e-VGT) 2.2 2WD 익스클루시브,기본형,맥스크루즈 디젤(e-VGT) 2.2 2WD 익스클루시브 기본형,1420,7.259116128097101,2015,11,89248,11.399185495097322,디젤,오토,흰색,대구,SUV,2199,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,45,4,0,0,2,0,736.0,6.0
41606230,현대,현대,더 뉴 그랜저 IG,3.0 LPi (렌터카용),모던,더 뉴 그랜저 IG 3.0 LPi (렌터카용) 모던,2190,7.692113339595466,2021,5,64177,11.069415751822415,LPG(일반인 구입),오토,검정색,인천,대형차,2999,5.0,,,,,,,1.0,,,,,,,1.0,37,3,0,0,1,0,105.0,0.0
41644047,현대,현대,아반떼 (CN7),1.6,모던,아반떼 (CN7) 1.6 모던,1760,7.473637108496206,2021,5,71690,11.180120495696489,가솔린,오토,흰색,경기,준중형차,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,34,4,0,0,2,0,114.0,0.0
41636854,현대,현대,더 뉴 투싼 하이브리드 (NX4),HEV 1.6 2WD,모던,더 뉴 투싼 하이브리드 (NX4) HEV 1.6 2WD 모던,3100,8.03947991910045,2025,1,16111,9.687319614958344,가솔린+전기,오토,흰색,부산,SUV,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,38,2,0,0,1,0,167.0,4.0
41643938,현대,현대,투싼 (NX4),디젤 2.0 2WD,프리미엄,투싼 (NX4) 디젤 2.0 2WD 프리미엄,2390,7.779466967458324,2021,5,54496,10.905900933264697,디젤,오토,쥐색,부산,SUV,1998,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,39,2,0,0,1,0,28.0,1.0
41636514,현대,현대,그랜저 IG,3.0 LPi 익스클루시브 (렌터카),,그랜저 IG 3.0 LPi 익스클루시브 (렌터카),1400,7.244941546337007,2017,9,151602,11.929020540912816,LPG(일반인 구입),오토,쥐색,경기,대형차,2999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,47,0,0,1,1,0,278.0,1.0
41641686,현대,현대,코나,1.6 터보 2WD,모던 테크,코나 1.6 터보 2WD 모던 테크,1090,6.994849985833071,2019,7,137791,11.833500580724037,가솔린,오토,쥐색,인천,SUV,1591,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,31,0,0,0,1,0,104.0,3.0
41631996,현대,현대,더 뉴 그랜저 IG,2.5,익스클루시브,더 뉴 그랜저 IG 2.5 익스클루시브,2380,7.7752758464868625,2021,5,104999,11.56171562913966,가솔린,오토,흰색,대구,대형차,2497,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,50,6,0,0,2,0,146.0,7.0
41627786,현대,현대,베뉴,1.6 플럭스,,베뉴 1.6 플럭스,2550,7.844240718141811,2023,3,22651,10.028003427233696,가솔린,오토,은회색,경기,SUV,1598,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,37,1,0,0,1,0,156.0,0.0
41626256,현대,현대,쏘나타 (DN8),2.0,프리미엄,쏘나타 (DN8) 2.0 프리미엄,1590,7.372118028337787,2020,6,55646,10.926783446894788,가솔린,오토,검정색,경기,중형차,1999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,36,3,0,0,-1,0,221.0,0.0
41622756,현대,현대,그랜저 HG,HG300 로얄,,그랜저 HG HG300 로얄,999,6.907755278982137,2012,14,101733,11.530116842782803,가솔린,오토,검정색,경기,대형차,2999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,46,1,0,0,0,0,31.0,1.0
41622121,현대,현대,더 뉴 그랜저 IG 하이브리드,르블랑,,더 뉴 그랜저 IG 하이브리드 르블랑,3120,8.045908742270779,2022,4,46191,10.740561901902716,가솔린+전기,오토,흰색,대구,대형차,2359,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,45,3,0,0,1,0,400.0,0.0
41620330,현대,현대,팰리세이드,가솔린 3.8 2WD,캘리그래피,팰리세이드 가솔린 3.8 2WD 캘리그래피,2990,8.003363058629947,2022,4,54612,10.90802722863092,가솔린,오토,흰색,대구,SUV,3778,7.0,0.0,0.0,,,,,1.0,,,,,,,1.0,50,2,0,0,1,0,66.0,2.0
41652251,현대,현대,올 뉴 투싼,디젤 1.7 2WD,모던 피버,올 뉴 투싼 디젤 1.7 2WD 모던 피버,980,6.8885724595653635,2017,9,139423,11.845274928917169,디젤,오토,쥐색,서울,SUV,1685,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,33,2,0,0,1,0,57.0,1.0
41455481,현대,현대,제네시스,BH330 모던,스페셜,제네시스 BH330 모던 스페셜,490,6.19644412779452,2013,13,210537,12.257421438377657,가솔린,오토,검정색,인천,대형차,3342,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,38,1,0,1,0,-1,169.0,0.0
41456194,현대,현대,올 뉴 투싼,디젤 1.7 2WD,모던 피버,올 뉴 투싼 디젤 1.7 2WD 모던 피버,950,6.85751406254539,2017,9,143317,11.87282121653503,디젤,오토,쥐색,경기,SUV,1685,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,36,3,0,0,0,-1,999.0,14.0
41439604,현대,현대,스타리아,투어러 11인승,스마트,스타리아 투어러 11인승 스마트,2490,7.820439515262181,2022,4,50859,10.83683203897611,디젤,오토,검정색,경기,승합차,2199,11.0,0.0,0.0,,,,,1.0,,,,,,,1.0,23,0,0,0,-1,-1,324.0,2.0
41430448,현대,현대,아반떼 MD,M16 GDI 프리미어,,아반떼 MD M16 GDI 프리미어,350,5.860786223465865,2012,14,99507,11.507993321924666,가솔린,오토,흰색,경기,준중형차,1591,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,29,1,0,0,-1,-1,2701.0,58.0
41249176,현대,현대,더 뉴 캐스퍼,디 에센셜,,더 뉴 캐스퍼 디 에센셜,1584,7.368339686311381,2026,0,4,1.6094379124341005,가솔린,오토,흰색,서울,경차,998,4.0,,,,,,,1.0,,,,,,,1.0,32,0,0,0,-1,-1,189.0,3.0
41246282,현대,현대,더 뉴 그랜저 IG,2.5,익스클루시브,더 뉴 그랜저 IG 2.5 익스클루시브,2100,7.650168700845001,2020,6,52758,10.873489652898783,가솔린,오토,검정색,경기,대형차,2497,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,48,0,0,0,-1,-1,399.0,4.0
41226594,현대,현대,쏘나타 (DN8),2.0,프리미엄 플러스,쏘나타 (DN8) 2.0 프리미엄 플러스,2250,7.719129840906732,2022,4,89005,11.396459062172276,가솔린,오토,검정색,인천,중형차,1999,5.0,0.0,0.0,,,,,1.0,,,,,,,1.0,40,0,0,0,-1,-1,181.0,2.0
